Produto/Unidade,Nível de Comercialização,U.F.,01/2021,02/2021,03/2021,04/2021,05/2021,06/2021,07/2021,08/2021,09/2021,10/2021,11/2021,12/2021
PIAÇAVA NÃO BENEFICIADA (kg),PRODUTOR,AM,"1,81","1,85","1,85","1,88","2,13","2,20","2,20","2,20","2,20","2,45",,
PIAÇAVA NÃO BENEFICIADA CABEÇA (kg),PRODUTOR,AM,"1,50","1,50","1,50","1,57","2,03","2,25","2,25","2,25","2,25","2,25",,
PIRARUCU (kg),PRODUTOR,AM,"5,83",,,,,,,"5,25","6,00","6,00","5,67","5,67"
QUEIJO DE COALHO (kg),PRODUTOR,AM,"26,50","28,00","23,88","22,39","22,88","24,00","24,00","24,38","26,00","26,72","30,00","30,00"
RAIZ DE MANDIOCA DE MESA (kg),PRODUTOR,AM,"2,39","2,39","1,85","1,70","1,70","1,70","1,70","1,70","1,70","0,97","1,00","0,95"
ÓLEO DE BURITI (kg),PRODUTOR,AM,,,,,,,,"75,00","75,00","75,00","75,00","75,00"
ÓLEO DE COPAÍBA (l),PRODUTOR,AM,"32,00","32,00","32,00","32,00","32,00","32,00","32,00","32,33","32,33","32,33","32,33","35,00"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,AM,,"5,44","5,47","5,19","4,84","5,16","5,04","5,13","5,03","5,09","4,58","4,62"
AÇÚCAR CRISTAL (kg),VAREJO,AM,"3,10","3,15","3,03","2,93","3,21","3,27","3,49","3,76","3,89","3,90","3,80","4,24"
BATATA INGLESA (kg),VAREJO,AM,"4,21","4,31","4,15","4,16","4,64","4,58","4,17","4,20","4,01","4,00","4,27","4,28"
CARNE DE FRANGO CONGELADO (kg),VAREJO,AM,"7,53","7,80","7,47","7,55","7,25","7,01","7,49","8,28","9,51","9,73","10,24","9,44"
CEBOLA (kg),VAREJO,AM,"4,38","5,66","5,07","4,93","5,03","5,04","4,38","3,95","3,87","4,13","4,03","3,57"
FARINHA DE MANDIOCA GROSSA(O) TIPO 1 D ÁGUA (kg),VAREJO,AM,"6,61","9,94","9,80","7,68","7,13","6,20","6,54","5,78","4,57","4,39","3,97","4,17"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,AM,"5,40","6,60","6,62","6,61","6,14","5,55","4,67","4,57","4,46","4,47","4,15","3,97"
FARINHA DE TRIGO COMUM (kg),VAREJO,AM,"3,91","4,00","3,93","3,56","4,06","4,03","4,22","4,25","4,00","3,75","4,19","4,19"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,AM,"6,41","6,47","6,44","6,42","6,80","7,16","7,28","7,85","8,06","7,82","7,26","7,22"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,AM,"8,52","7,50","7,43","6,83","6,83","7,36","7,72","8,16","7,68","7,54","7,45","6,80"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,AM,"7,61","8,58","8,53","7,96","8,41","8,59","8,56","8,73","8,29","7,92","7,61","7,71"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,AM,"3,20","3,92","4,43","4,23","4,18","4,05","3,83","3,37","2,73","2,58",,
FLOCOS DE MILHO FLOCÃO (500 g),VAREJO,AM,"2,98","2,72","1,70","1,69","1,82","2,23","2,42","2,41","2,42","2,39","2,41","2,24"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,AM,"2,90","2,68","2,67","2,50","2,51","2,31","2,51","2,63","2,63","2,42","2,51",
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,AM,"12,96","12,45","12,05","13,00","14,13","14,22","13,55","14,98","15,84","14,53","12,92","14,72"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,AM,"5,04","5,06","4,80","4,44","4,58","4,58","5,22","5,71","5,11","5,03","4,67","5,15"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,AM,"3,22","3,36","3,30","3,44","3,97","4,06","4,13","3,93","3,88","3,71","4,04","4,09"
OLEO DE SOJA REFINADO (900 ml),VAREJO,AM,"7,81","8,08","8,21","7,73","7,71","8,19","8,28","8,43","8,43","8,58","8,94","9,09"
PÃO FRANCÊS (kg),VAREJO,AM,"8,10","7,97","7,35","8,27","8,22","8,48","8,88","9,24","8,91","9,27","8,72","8,84"
TOMATE (kg),VAREJO,AM,"7,05","6,58","5,20","5,49","6,67","7,11","6,78","7,40","7,04","6,99","6,09","6,38"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),ATACADO,AP,"4,47","4,32","4,23","4,30","4,04","4,18","4,10","4,07","4,05","4,11","4,03","3,91"
AÇÚCAR CRISTAL (kg),ATACADO,AP,"2,62","2,64","2,71","2,84","2,96","3,11","3,17","3,18","3,27","3,39","3,37","3,85"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,AP,"147,03","152,80","151,77","151,60","159,80","159,80","159,80","159,80","187,45","212,12","221,05","248,38"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,AP,"161,31","159,98","147,78","148,50","151,80","151,80","161,25","169,50","196,35","203,51","216,65","208,91"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (12 kg),ATACADO,AP,"211,14","210,00","220,43","261,82","190,80","190,80","190,80","190,80",,,"214,80","202,80"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),ATACADO,AP,"3,91",,,"5,25","4,52","4,51","4,49","4,34","4,26","4,13","4,24","4,36"
FARINHA DE MANDIOCA MÉDIA TIPO 2 SECA (30 kg),ATACADO,AP,,,,"145,00",,,,,,,,"100,00"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (kg),ATACADO,AP,"3,32","2,92","3,00","3,87","3,76","3,23","3,51","3,54","3,54","3,90","4,06","4,02"
FEIJÃO COMUM CORES TIPO 1 (kg),ATACADO,AP,"6,19","6,12","6,33","6,78","6,45","6,37","6,35","6,45","6,39","6,33","6,46","6,29"
FLOCOS DE MILHO ENRIQUECIDO (kg),ATACADO,AP,"2,52","2,50","2,50","2,57","2,58","2,54","2,58","2,58","2,58","2,59","2,89","2,75"
FLOCOS DE MILHO PRE-COZIDO (kg),ATACADO,AP,"2,52","2,50","2,50","2,57","2,58","2,54","2,58","2,58","2,58","2,59","2,87","2,75"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,AP,"2,79","2,79","2,79","2,79","2,95","2,99","2,99","3,30","3,43","3,40","3,53","2,99"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,AP,"24,04","22,61","23,81","23,92","23,50","23,90","24,85","27,00","27,20","27,00","26,36","24,55"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,AP,"48,34","49,74","50,14","49,22","59,90","64,80","61,12","56,24","62,14","61,37","64,80","59,22"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),ATACADO,AP,"2,62","2,94","3,29","3,29","3,29","3,29","3,29","3,29","3,29","3,29","3,38","3,64"
MILHO EM GRÃOS (60 kg),ATACADO,AP,"95,00",,,,"96,00","95,00","100,25","108,00","106,09","101,14","99,60","103,13"
OLEO DE SOJA REFINADO (20 un),ATACADO,AP,"151,57","133,80","129,58","137,44","142,56","142,71","144,16","150,17","152,05","149,80","155,94","171,80"
OVOS DE GALINHA MÉDIO (A) BRANCO (dz),ATACADO,AP,"5,12","5,15","5,70","5,84","5,82","5,68","5,37","5,40","5,92","5,42","5,36","5,36"
ABACAXI PÉROLA (kg),PRODUTOR,AP,"2,30","2,56","2,80",,,,"2,00","2,00","2,00","2,00","2,33",
AÇAÍ FRUTO (kg),PRODUTOR,AP,"4,64","3,21","1,78","2,18","2,32","3,39","1,96",,"1,69","1,72","1,54",
BANANA PRATA (kg),PRODUTOR,AP,"3,00","3,00","3,00",,,,"3,00","3,00","3,00","2,58","2,53",
CASTANHA DO BRASIL EM CASCA (hl),PRODUTOR,AP,"125,00","175,00","233,33","320,67",,"416,00","416,00","500,00",,,,
FEIJÃO CAUPI (60 kg),PRODUTOR,AP,,,,,,,,,"180,00","180,00","180,00",
LEITE DE VACA IN NATURA (l),PRODUTOR,AP,,"3,50","3,50",,,,,,,"3,50","3,50",
MILHO EM GRÃOS (60 kg),PRODUTOR,AP,"81,60","70,00","70,00",,,,,,"85,00","85,00","85,00",
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,AP,"4,70","4,37","4,75","4,79","4,15","4,44","4,54","4,49","4,53","4,56","4,50","4,17"
AÇÚCAR CRISTAL (kg),VAREJO,AP,"2,70","2,67","2,85","2,94","3,07","3,24","3,31","3,30","3,35","3,48","3,63","3,94"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,AP,"9,35","9,61","9,67","9,69","8,59","9,12","9,64","9,64","9,69","10,75","11,34","13,66"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,AP,"19,71","20,00","19,34","20,00","20,00","19,20","20,00","20,00","20,00","20,00",,"20,00"
CARNE DE FRANGO CONGELADO (kg),VAREJO,AP,"7,87","8,22","8,51","8,23","7,92","7,86","8,35","8,82","10,62","10,79","11,14","11,02"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,AP,"4,65","5,15","5,35","5,17","4,72","4,75","5,02","4,75","4,65","4,73","4,66","4,60"
FARINHA DE TRIGO COMUM (kg),VAREJO,AP,"3,73","3,37","3,46","3,97","3,92","3,64","3,77","3,79","3,81","4,03","4,38","4,26"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,AP,"6,39","6,69","6,76","6,87","6,52","6,79","6,88","6,89","6,81","6,78","6,73","6,50"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,AP,"1,89","1,79","1,69","1,67","1,67","1,68","1,68","1,67","1,95","1,99","1,97","1,89"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,AP,"2,99","4,63","5,18","5,18","4,99","4,17","3,99","3,99","4,12","4,20","4,08","3,80"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,AP,"10,79","10,89","10,83","10,88","10,99","11,61","11,79","10,79","10,26","10,89","10,89","11,43"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,AP,"5,59","5,48","5,79","5,61","5,85","5,73","5,42","5,20","5,86","5,84","5,84","5,66"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,AP,"6,65","6,58","7,05","7,18","6,98","6,98","6,98","6,98","7,87","7,98","7,52","6,68"
OLEO DE SOJA REFINADO (900 ml),VAREJO,AP,"7,95","7,12","6,93","7,13","7,48","7,67","7,71","7,95","8,01","7,95","8,11","8,60"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (10 kg),ATACADO,BA,"48,06","45,06","46,99","47,40","45,00","42,67","42,34","40,82","40,62","39,92","37,92","37,67"
AÇÚCAR CRISTAL (30 kg),ATACADO,BA,"78,71","79,38","84,00","85,69","85,69","92,71","96,56","93,51","96,27","98,30","103,16","106,56"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,BA,"77,39","78,35","77,50","89,96","85,01","89,86","92,85","88,60","99,38","101,43","110,72","127,48"
CAROÇO DE ALGODÃO (t),ATACADO,BA,"1.454,17","1.700,00","1.738,04","1.915,91","2.100,00","2.068,18","1.785,23","1.825,00","1.811,36","1.800,00","1.800,00","1.794,57"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (10 kg),ATACADO,BA,"32,20","30,57","32,02","36,21","35,09","33,29","33,87","29,09","29,29","29,28","30,98","32,16"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (25 kg),ATACADO,BA,"82,66","79,87","76,54","81,28","83,01","83,58","82,01","81,97","84,02","85,02","86,89","88,35"
FEIJÃO CAUPI TIPO 1 (10 kg),ATACADO,BA,"62,10","64,12","67,80","72,11","75,25","74,52","72,81","68,53","66,87","65,25","64,90","65,01"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,BA,"60,90","61,55","62,34","66,40","63,84","64,14","64,28","62,41","63,00","62,05","60,13","58,80"
FEIJÃO COMUM PRETO TIPO 1 (10 kg),ATACADO,BA,"71,29","71,54","79,35","80,57","81,44","78,54","75,73","72,53","73,39","72,54","72,41","71,40"
FLOCOS DE MILHO ENRIQUECIDO (15 kg),ATACADO,BA,"36,45","36,23","39,63","39,97","41,80","45,53","46,38","42,84","45,29","47,92","48,90","47,96"
FLOCOS DE MILHO PRE-COZIDO (15 kg),ATACADO,BA,"36,45","36,23","39,63","39,97","41,97","45,53","46,38","42,69","45,29","47,92","48,79","47,96"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,BA,"2,70","2,59","2,72","2,94","3,38","3,24","3,23","3,06","3,15","3,25","3,33","3,08"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,BA,"253,90","270,09","249,07","252,61","257,64","272,07","275,92","263,51","271,20","272,94","271,34","272,74"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (10 kg),ATACADO,BA,"57,35","61,64","59,07","66,88","58,33","58,65","60,71","59,77","59,56","62,36","61,20","61,74"
MILHO EM GRÃOS (60 kg),ATACADO,BA,"78,15","80,54","80,44","88,21","96,40","97,97","97,45","99,63","102,69","97,24","90,96","88,36"
OLEO DE SOJA REFINADO (20 un),ATACADO,BA,"144,90","128,84","135,83","146,82","152,35","151,02","145,83","146,25","151,53","151,63","157,74","157,90"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,BA,"133,99","136,98","167,11","168,83","166,13","166,00","157,00","150,69","149,61","141,56","133,82","136,01"
POLPA DE ABACAXI (kg),ATACADO,BA,"4,80","6,10","6,07","5,73","5,83","6,36","4,90","5,06","5,95","6,32","5,34","6,01"
POLPA DE ACEROLA (kg),ATACADO,BA,"5,37","7,23","7,56","6,80","7,72","6,26","6,21","5,69","6,88","6,30","5,91","6,08"
POLPA DE AÇAÍ GROSSA(O) (1.20 kg),ATACADO,BA,"23,40","22,72","23,32","19,98","22,43","19,32","13,47","19,17","16,57","18,72","19,02","19,71"
POLPA DE CACAU (kg),ATACADO,BA,"7,15","7,93","9,43","8,80","8,48","8,16","7,60","6,20","7,30","7,02","7,25","6,77"
POLPA DE CAJÁ (kg),ATACADO,BA,"5,20","7,77","9,47","6,25","7,40","8,14","7,48","6,71","7,11","7,45","8,03","7,73"
POLPA DE CAJÚ (kg),ATACADO,BA,"4,63","5,37","6,78","6,37","6,25","5,57","4,90","4,90","5,58","5,82","5,93","5,08"
POLPA DE CUPUAÇU (kg),ATACADO,BA,"8,43","14,83","9,95","8,47","9,80","9,00","9,30","8,23","8,43","8,55","8,28","8,39"
POLPA DE JENIPAPO (kg),ATACADO,BA,"6,43","6,37","7,40","5,75","5,60","5,74","4,57","4,62","4,30","4,82","4,99","6,17"
POLPA DE MANGA (kg),ATACADO,BA,"4,23","4,63","7,13","6,10","5,45","5,16","4,83","4,67","4,68","5,63","4,52","5,08"
POLPA DE MARACUJÁ (kg),ATACADO,BA,"8,55","12,16","9,65","11,48","9,89","10,70","9,98","8,40","9,39","10,54","9,25","9,71"
POLPA DE SERIGUELA (kg),ATACADO,BA,"6,93","8,23","8,90","8,30","7,35","6,58","6,77","5,51","6,02","5,54","5,89","5,93"
POLPA DE TAMARINDO (kg),ATACADO,BA,"5,27","7,07","8,12","7,65","6,90","5,40","6,40","6,20","4,83","5,46","5,29","6,45"
POLPA DE UMBU (kg),ATACADO,BA,"4,35","6,10","7,93","6,11","6,31","5,02","4,60","5,40","5,93","5,86","5,36","4,70"
ABACAXI PÉROLA (t),PRODUTOR,BA,,,,,,"1.240,91","1.700,00","1.925,00","2.200,00","1.997,62","1.933,33",
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,BA,"146,32","161,54","169,32","167,79","173,40","169,11","169,79","172,19","171,65","174,97","186,80","194,64"
ALHO COMUM (kg),PRODUTOR,BA,"14,95","16,25","17,00",,,,,"11,50","11,50","12,69","13,50","13,61"
AMÊNDOA DE CACAU (15 kg),PRODUTOR,BA,"235,21","236,36","248,77","226,02","206,44","186,89","184,11","200,50","209,43","218,45","213,50","210,70"
BANANA PRATA (20 kg),PRODUTOR,BA,"52,46","56,28","46,43","45,60","32,50","26,00","21,91","33,50","39,50","40,57","40,55","54,70"
BATATA INGLESA (50 kg),PRODUTOR,BA,"178,33","125,00","98,04","83,86","90,48","59,55","62,05","115,00","112,06","125,00","125,68","113,06"
BATATA-DOCE (kg),PRODUTOR,BA,"0,65","0,66","1,07","1,55","1,66","1,46","1,24","1,11","1,66","1,94","1,92","1,91"
BOI GORDO (15 kg),PRODUTOR,BA,"269,37","283,75","286,34","289,55","294,84","298,75","299,73","298,30","296,83","282,65","287,65","315,19"
BORRACHA NATURAL (kg),PRODUTOR,BA,"2,80","3,26","3,26","3,84","3,90","3,90","3,88","3,86","3,90","3,84","3,81","4,16"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,BA,"557,22","593,39","644,90","671,14","747,34","758,38","841,00","954,16","1.024,64","1.157,87","1.263,06","1.385,27"
CAFÉ CONILLON TIPO 7/8 - 13% UMID BROCADO (60 kg),PRODUTOR,BA,"388,57","399,38","425,00","421,14","432,50","453,18","509,55","597,25","728,68","764,05","761,88","793,70"
CANA DE AÇÚCAR (t),PRODUTOR,BA,,,,"108,96","124,00","136,00","145,00","154,00","168,12",,,
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,BA,"3,27","3,35",,,,,,,,,"3,80","4,19"
CEBOLA (20 kg),PRODUTOR,BA,"42,10","63,50","59,50","51,82","32,00","26,27","18,82","21,09","22,36","25,86","39,00","55,57"
FARINHA DE MANDIOCA MÉDIA SECA BRANCA (50 kg),PRODUTOR,BA,"112,42","109,78","107,42","108,80","113,06","117,49","121,26","115,69","117,11","124,02","134,56","142,78"
FEIJÃO CAUPI (60 kg),PRODUTOR,BA,,,"316,25","289,17",,,,,,,,
FEIJÃO COMUM CORES (60 kg),PRODUTOR,BA,"258,57","282,50","269,35","262,73","266,90","274,09","270,57","277,56","277,88","253,49","251,62","248,78"
GUARANÁ TIPO 1 (kg),PRODUTOR,BA,"12,50","13,00","15,00","16,25","16,50","16,50","16,55","16,75","17,00","17,00","21,46","20,96"
GUARANÁ TIPO 2 (kg),PRODUTOR,BA,"11,00","11,00","12,67","14,67","15,00","15,50","14,03","15,13","15,50","15,50","16,69","16,73"
INHAME DA COSTA (kg),PRODUTOR,BA,"4,47","5,00","5,28","5,21","5,17","6,08","4,91","3,94","3,95","3,55","2,75","2,81"
LARANJA PERA (t),PRODUTOR,BA,"518,57","520,00","537,50","592,73","600,00","635,45","643,18","635,00","639,09","640,00","655,00","548,70"
LEITE DE CABRA (l),PRODUTOR,BA,"1,85","2,00","2,00","2,00","2,00","2,00","2,09","2,10","2,10","2,16","2,40","2,40"
LEITE DE CABRA IN NATURA (l),PRODUTOR,BA,"1,85","2,00","2,00","2,00","2,00","2,00","2,09","2,10","2,10","2,16","2,40","2,40"
LEITE DE VACA IN NATURA (l),PRODUTOR,BA,"1,82","1,79","1,75","1,74","1,73","1,75","1,84","1,97","2,03","2,06","2,07","1,97"
LICURI FRUTO (kg),PRODUTOR,BA,,"10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00",,
MAMONA EM BAGA (60 kg),PRODUTOR,BA,"167,96","168,38","168,23","174,58","180,29","182,03","179,57","188,21","191,72","192,94","197,79","200,00"
MANGA TOMMY ATKINS (kg),PRODUTOR,BA,"1,59","2,15","2,85","1,12","1,00","1,05","1,28","0,95","1,24","0,51","0,80","1,11"
MANGABA FRUTO (kg),PRODUTOR,BA,"5,16","5,63","5,83","5,85","5,25",,,,,,,"4,53"
MARACUJÁ AZEDO (kg),PRODUTOR,BA,"1,81","1,68","1,84","1,48","1,48","1,17","1,09","1,37","1,62","2,13","2,94","2,82"
MEL DE ABELHA (kg),PRODUTOR,BA,"15,15","15,40","15,65","15,25","15,25","15,00","15,12","15,23","15,00","15,00","15,32","16,43"
MILHO EM GRÃOS (60 kg),PRODUTOR,BA,"66,88","66,50","67,18","75,59","84,05","81,18","82,68","88,01","85,94","78,69","74,56","73,04"
PIAÇAVA BENEFICIADA (15 kg),PRODUTOR,BA,"39,00","39,75","40,67","42,95","43,00","46,00","34,20","45,00","43,36","42,57","44,63","45,22"
PIAÇAVA NÃO BENEFICIADA (15 kg),PRODUTOR,BA,"21,80","21,25","22,00","26,41","30,50","26,00","25,21","26,50","21,23","24,76","25,00","23,91"
PIMENTA DO REINO (kg),PRODUTOR,BA,"12,00","12,00","12,00","12,00","12,00","12,00","13,30","12,25","12,00","12,00","14,71","16,00"
QUIABO (kg),PRODUTOR,BA,"3,18","2,93","3,43","3,09","1,43","2,52","3,04","2,85","2,73","2,98","3,33","3,00"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,BA,"347,32","309,70","338,17","322,97","339,88","361,11","375,45","357,42","362,19","377,39","427,87","472,39"
SISAL EM BRUTO TIPO 1 (kg),PRODUTOR,BA,"4,24","4,51","4,49","4,60","4,97","5,02","4,97","4,90","4,92","4,99","5,20","5,37"
SISAL EM BRUTO TIPO 2 (kg),PRODUTOR,BA,"4,00","4,21","4,35","4,41","4,69","4,69","4,57","4,56","4,61","4,68","4,81","4,89"
SOJA EM GRÃOS (60 kg),PRODUTOR,BA,"141,22","141,71","149,86","145,70","152,59","143,32","145,96","154,38","156,99","157,70","154,69","153,59"
SUÍNO VIVO (kg),PRODUTOR,BA,"7,40","7,42","6,70","6,95","6,89","6,97","6,77","7,15","7,03","7,37","7,07","6,99"
TOMATE (26 kg),PRODUTOR,BA,"43,79","50,70","36,51","51,65","77,35","69,96","72,68","52,65","37,82","77,71","92,95","117,45"
UMBU FRUTO (kg),PRODUTOR,BA,"1,16","1,41","1,53","1,56",,,,,,,,"1,72"
UVA DE MESA ITÁLIA (kg),PRODUTOR,BA,"5,00","5,03","4,48","3,43","2,93","3,15","3,00","3,52","3,79","3,95","4,00","4,00"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,BA,"4,62","4,78","4,84","4,88","4,63","4,35","4,31","4,14","4,09","4,16","3,95","4,01"
AÇÚCAR CRISTAL (kg),VAREJO,BA,"2,68","2,78","2,89","2,92","3,01","3,18","3,31","3,22","3,35","3,38","3,60","3,75"
BATATA INGLESA (kg),VAREJO,BA,"4,14","4,21","3,32","3,32","3,52","3,07","2,49","3,67","3,80","4,63","4,76","4,51"
CARNE DE FRANGO CONGELADO (kg),VAREJO,BA,"7,95","7,31","7,26","7,19","7,93","8,11","8,02","8,39","9,01","9,76","9,88","9,45"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,BA,"8,72","8,30","8,91","8,09","8,34","8,66","8,92","9,26","10,12","10,56","10,84","10,39"
CEBOLA (kg),VAREJO,BA,"3,06","4,23","4,21","4,25","3,90","2,69","2,29","2,29","2,33","2,33","3,21","4,07"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),VAREJO,BA,"3,22","3,43","3,67","3,85","3,91","3,59","3,65","3,35","3,28","3,35","3,52","3,80"
FARINHA DE TRIGO COMUM (kg),VAREJO,BA,"3,49","4,01","3,90","4,10","4,34","3,91","3,88","3,64","3,85","3,78","3,83","3,93"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,BA,"6,35","6,77","6,99","7,11","7,61","7,77","7,67","7,18","6,99","6,89","6,95","6,79"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,BA,"6,62","6,59","6,60","6,93","7,00","6,80","6,57","6,64","6,56","6,51","6,54","6,26"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,BA,"7,60","7,61","8,12","8,45","8,45","8,25","8,04","7,76","7,73","7,64","7,69","7,80"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,BA,"1,32","1,20","1,41","1,39","1,47","1,58","1,66","1,57","1,62","1,72","1,73","1,75"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,BA,"2,85","3,26","3,49","3,58","3,65","3,58","3,85","3,89","3,60","3,88","4,09","3,89"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,BA,"4,12","4,05","3,81","3,89","4,05","3,98","4,09","4,19","4,26","4,24","4,16","4,18"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,BA,"3,71","3,43","3,58","3,64","3,76","3,43","3,49","3,53","3,50","3,61","3,66","3,66"
OLEO DE SOJA REFINADO (900 ml),VAREJO,BA,"7,26","6,96","6,96","7,48","7,76","7,73","7,43","7,46","7,63","7,70","8,01","8,21"
PÃO FRANCÊS (kg),VAREJO,BA,"5,72","6,60","7,92","7,40","8,52","7,78","7,80","7,32","7,14","7,88","8,07","7,69"
TOMATE (kg),VAREJO,BA,"2,89","3,32","3,37","3,54","3,94","3,91","4,69","4,25","3,75","5,86","6,27","5,97"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,CE,"132,86","130,25","132,32","133,03","133,58","132,64","129,24","125,67","122,95","119,05","115,50","108,48"
AÇÚCAR CRISTAL (30 kg),ATACADO,CE,"78,00","78,00","78,87","80,50","87,08","94,23","92,73","93,50","95,14","96,00","102,05","109,57"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,CE,"75,52","75,25","77,25","83,11","84,67","89,29","91,30","108,50","111,23","114,86","127,95","131,56"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,CE,"17,01","18,00","17,39","18,02","19,21","18,73","19,44","19,00","18,77","18,38","16,92","18,47"
CARNE BOVINA TRASEIRO SEM OSSO (kg),ATACADO,CE,"20,76","22,00","21,25","21,78","23,81","23,01","21,92","22,21","21,38","22,14","22,92","23,63"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,CE,"142,00","142,00","140,84","143,36","144,50","145,36","149,64","153,50","155,00","155,48","159,55","165,43"
CARNE DE FRANGO RESFRIADO (20 kg),ATACADO,CE,"153,33","152,00","148,55","151,21","154,50","154,36","155,00","158,00","160,00","160,00","173,75","179,35"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,CE,"15,84","15,25","13,15","12,88","13,00","13,42","13,25","14,50","14,16","13,74","13,42","13,18"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,CE,"18,10","17,25","16,80","15,01","13,26","13,42","13,37","14,50","14,25","14,24","13,86","13,31"
CASTANHA DE CAJU BENEFICIADA (kg),ATACADO,CE,"43,31","44,50","45,25","42,16","40,00","40,00","40,00","40,00","40,00","40,00","41,00","40,13"
FARINHA DE MANDIOCA GROSSA(O) D ÁGUA (30 kg),ATACADO,CE,"132,62","133,50","135,21","138,41","138,33","138,51","138,98","136,50","139,27","133,16","129,00","135,87"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (10 kg),ATACADO,CE,"30,24","31,00","32,00","31,55","29,75","30,00","29,55","28,25","28,82","28,00","27,68","28,74"
FARINHA DE MANDIOCA MÉDIA TIPO 2 SECA (50 kg),ATACADO,CE,"146,83","146,00","142,17","147,05","144,17","144,38","140,32","129,59","129,32","121,43","125,84","147,39"
FARINHA DE MANDIOCA TORRADA (50 kg),ATACADO,CE,"146,83","146,00","142,17","147,05","144,17","144,38","140,32","129,59","129,32","121,43","125,84","147,39"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,CE,"37,40","37,25","38,74","39,43","39,63","40,00","40,68","41,00","41,83","41,19","42,41","44,00"
FEIJÃO CAUPI TIPO 1 (60 kg),ATACADO,CE,"361,27","390,25","384,64","429,39","336,67","278,39","267,06","273,25","296,59","270,48","266,25","273,48"
