Produto/Unidade,Nível de Comercialização,U.F.,01/2020,02/2020,03/2020,04/2020,05/2020,06/2020,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,GO,"16,20","15,70","14,80","14,98","14,99","16,25","16,36","17,99","16,99",,"19,99","21,61"
CARNE DE FRANGO CONGELADO (kg),VAREJO,GO,"8,29","8,31","7,99","9,90","5,15","5,66","5,67","6,24","6,67","7,11","7,69","7,83"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,GO,"7,23","6,19","6,00","5,70","4,94","4,82","5,74","6,74","6,73",,"8,29","7,85"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,GO,"14,03","13,78","13,56","13,49","13,99","13,99","10,84","12,74","9,90",,,"19,93"
CEBOLA (kg),VAREJO,GO,"3,03","2,91","5,99","6,00","4,76","4,46","4,28","2,99","3,89","2,20","2,20","3,10"
EXTRATO DE TOMATE (340 g),VAREJO,GO,"3,56","3,29","3,39","3,67","3,13","3,36","3,87","3,21","3,33","2,85","2,57","3,72"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,GO,,,,,,,,,,,"4,44","7,09"
FARINHA DE TRIGO COMUM (kg),VAREJO,GO,"3,16","3,31",,"3,15","2,85","2,71","2,66","3,15","3,29","3,25","3,65","3,33"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,GO,"6,05","5,98","7,55","7,11","7,94","7,73","6,93","6,82","6,80","6,61","6,86","7,28"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,GO,"6,51","6,66","7,15","8,30","8,12","8,17","7,18","8,68","8,04","7,78","8,11","8,48"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,GO,"3,19","2,48","2,20","4,84","3,25","3,19","2,37","2,08","1,84","2,08","1,81","2,05"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,GO,,,,,,,,,,,,"4,15"
FUBÁ DE MILHO COMUM MIMOSO (kg),VAREJO,GO,"4,22","4,60","3,75","3,95","3,45","3,65","3,41","4,09","3,25","3,88","2,80","4,04"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,GO,"11,78","10,59","9,15","11,99","11,03","10,63","10,69","12,85","13,32","12,98","12,75","14,29"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,GO,"3,02","2,84","3,59","3,17","3,26","3,77","3,59","4,33","4,05","3,79","4,06","3,83"
MACARRÃO ESPAGUETE SÊMOLA (500 g),VAREJO,GO,"2,89","2,73","2,24","3,10","2,75","2,63","2,81","2,93","2,88","2,58","2,87",
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,GO,"8,24","8,00","7,15","8,35","6,56","6,22","5,54","5,71","5,19","5,10","5,99","5,54"
MACARRÃO ESPAGUETE SÊMOLA SEM OVOS (500 g),VAREJO,GO,"2,89","2,73","2,24","3,10","2,75","2,63","2,81","2,93","2,88","2,58","2,87","2,95"
OLEO DE SOJA REFINADO (900 ml),VAREJO,GO,"3,67","3,65","4,09","3,72","3,81","3,76","3,82","5,09","6,51","7,23","7,43","7,05"
PÃO FRANCÊS (kg),VAREJO,GO,"11,52","10,88","10,20","10,95","9,99","9,90","9,63","11,20","11,20","10,45","10,49","11,51"
SAL (kg),VAREJO,GO,"2,19","2,40","1,79","2,41","1,62","1,75","1,59","1,66","1,75","1,42","1,60","2,17"
TOMATE (kg),VAREJO,GO,"4,86","4,97","5,99","4,01","3,71","3,55","2,91","4,39","3,94","5,92","3,72","5,11"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (60 kg),ATACADO,MA,"158,76","162,00","169,39","168,74","166,38","174,60","181,23","188,25","191,95","245,84","286,56","279,68"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (60 kg),ATACADO,MA,"160,36","159,30","160,20","161,66","157,63","162,30","161,40","158,48","175,58","223,65","294,83","294,76"
AÇÚCAR CRISTAL (30.00 kg),ATACADO,MA,,,,,,,,,,,"77,34","76,55"
CARNE BOVINA DIANTEIRO COM OSSO (25 - 30 kg),ATACADO,MA,"511,66","509,70","509,70","509,70","524,27","525,00","505,43","468,75","465,00","488,86","564,91","695,33"
CARNE DE FRANGO CONGELADO (kg),ATACADO,MA,"6,71","7,21","7,04","6,96","6,29","6,02","5,90","5,95","6,39","6,61","7,12","7,97"
CARNE DE FRANGO RESFRIADO (kg),ATACADO,MA,"7,87","7,83","7,75","8,06","8,01","7,52","7,09","7,30","8,21","8,70","9,01","10,22"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,MA,"10,72","11,75","11,50","11,50","11,98","12,00","12,43","13,00","13,36","14,34","16,03","18,50"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (12 kg),ATACADO,MA,"155,88","155,88","155,86","157,23","167,71","167,88","172,46","188,86","203,13","206,30","239,88","236,81"
CEBOLA (20 kg),ATACADO,MA,"61,38","66,56","74,20","79,83","111,10","112,35","96,81","53,30","39,25","40,12","47,77","56,28"
FARINHA DE MANDIOCA FINA TIPO 3 D ÁGUA E MISTA (30 kg),ATACADO,MA,"97,33","106,80","98,74","102,65","100,43","99,98","104,35","104,40","94,23","110,52","124,04","117,63"
FARINHA DE MANDIOCA GROSSA(O) TIPO 1 D ÁGUA (30 kg),ATACADO,MA,"97,33","106,80","99,11","102,65","100,43","100,16","104,35","104,21","94,23","110,52","123,44","117,63"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (10 kg),ATACADO,MA,,,,,,,,,,,"40,67","42,63"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,MA,,,,,,,,,,,,"35,81"
FEIJÃO CAUPI TIPO 1 (30 kg),ATACADO,MA,"123,18","135,62","138,24","138,13","142,56","158,93","158,83","158,10","138,25","145,90","163,55","161,71"
FEIJÃO COMUM CORES TIPO 1 (30 kg),ATACADO,MA,"153,96","156,14","153,14","154,07","176,94","190,35","182,70","186,45","179,70","176,13","189,20","204,63"
FLOCOS DE MILHO PRE-COZIDO (500 g),ATACADO,MA,,,,,,,,,,,"1,25","1,23"
FUBÁ DE MILHO COMUM AMARELO (10 kg),ATACADO,MA,,,,,,,,,,,"40,80","41,79"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,MA,,,,,,,,,,,"252,75","245,13"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,MA,"39,11","38,51","39,46","40,66","38,07","40,95","43,90","48,33","48,76","52,59","51,28","47,74"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (5.00 kg),ATACADO,MA,,,,,,,,,,,"27,92","29,12"
MILHO EM GRÃOS (60 kg),ATACADO,MA,"58,17","60,53","61,92","62,99","68,41","66,69","62,27","61,27","65,26","67,87","79,13","90,38"
OLEO DE SOJA REFINADO (20 un),ATACADO,MA,"79,33","81,92","79,42","79,65","80,95","77,95","80,30","91,42","122,44","141,53","152,43","154,19"
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,MA,"89,56","93,66","97,80","92,37","93,76","89,92","90,87","100,54","105,10","118,90","120,00","120,00"
ARROZ LONGO EM CASCA (60 kg),PRODUTOR,MA,"68,15","72,17","74,13","65,00","69,06","70,07","73,64","77,84","84,41","91,54","99,17","139,16"
AZEITE DE BABAÇU (l),PRODUTOR,MA,"14,50","15,00","15,00","15,00","15,00","16,00","16,00","16,00","15,00","15,00","15,00","15,50"
AÇAÍ FRUTO (kg),PRODUTOR,MA,"3,50","3,77","3,77","3,63","3,75","3,50","3,50","3,25","3,40","2,93","3,45","3,75"
BORRACHA NATURAL (kg),PRODUTOR,MA,"2,05","2,20",,,,,,,,,"2,50","2,80"
BURITI FIBRA (kg),PRODUTOR,MA,"45,50","49,50","49,75","52,50","55,00","55,00","57,50","57,50","60,50","62,50","62,50","63,50"
CANA DE AÇÚCAR (t),PRODUTOR,MA,"84,21","84,21",,,,,"72,05","75,00","75,00",,"84,21","80,37"
CAROÇO DE ALGODÃO (t),PRODUTOR,MA,"591,30","712,50","560,00","524,77","600,00","605,00","624,35","625,00","628,86","630,00","975,00","1.200,00"
CASTANHA DE BABAÇU AMÊNDOA (kg),PRODUTOR,MA,"1,46","1,31","1,31","1,43","1,28","1,31","1,43","1,54","1,55","1,70","1,80","2,13"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,MA,"3,22","3,25","3,50",,,,,,"2,20","2,29","2,40","2,67"
COCO DE BABAÇU (kg),PRODUTOR,MA,"0,06","0,06","0,06","0,10","0,10","0,10","0,20","0,20","0,20","0,20","0,20","0,20"
COCO VERDE (un),PRODUTOR,MA,"1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,10","1,10"
FARINHA DE MANDIOCA FINA SECA (50 kg),PRODUTOR,MA,"118,81","117,88","125,23","133,98","123,46","121,25","135,98","149,53","170,00","210,69","205,00","201,94"
FARINHA DE MANDIOCA GROSSA(O) D ÁGUA (50 kg),PRODUTOR,MA,"125,51","123,33","130,27","134,58","151,78","188,00","202,83","230,42","250,00","265,91","293,33","312,61"
FEIJÃO CAUPI (60 kg),PRODUTOR,MA,,,,,"60,00","125,00","196,67",,,,"220,00",
LEITE DE VACA IN NATURA (l),PRODUTOR,MA,"1,31","1,27","1,14","1,35","1,06","1,03","1,19","1,35","1,44","1,52","1,55","1,54"
MILHO EM GRÃOS (60 kg),PRODUTOR,MA,"43,10","44,07","44,29","44,13","39,57","39,48","39,48","40,36","41,06","47,47","63,25","73,57"
POLPA DE BURITI (kg),PRODUTOR,MA,"17,87",,,,,,,,"20,00","20,00","20,00","23,00"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,MA,"539,09","554,32","571,05","576,32","600,00","600,00","600,00","615,16","628,95","668,81","1.000,00","1.000,00"
SOJA EM GRÃOS (60 kg),PRODUTOR,MA,"78,59","77,83","83,83","91,64","96,67","97,43","105,82","115,10","127,48","144,98","158,05","141,61"
ÓLEO DE BABAÇU (kg),PRODUTOR,MA,"5,75","5,80","5,80","4,00","5,90","6,00","6,50","6,50","6,50","6,50","6,50","8,00"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (5 kg),VAREJO,MA,"14,04","14,07","13,99","14,92","15,00","15,37","15,94","16,82","18,39","20,88","23,01","24,11"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,MA,"2,76","2,83","2,92","3,09","3,14","3,22","3,28","3,41","3,75","4,35","5,07","4,81"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (kg),VAREJO,MA,"2,81","2,79","2,59","2,43","2,79","2,85","2,97","2,69","2,97","4,19","4,98","5,01"
AÇÚCAR CRISTAL (5 kg),VAREJO,MA,"11,54","11,61","12,01","12,56","11,69","10,37","10,66","10,53","11,50","11,78","12,62","12,99"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,MA,"3,72","3,96","3,87","3,86","3,79","3,65","3,80","3,59","3,55","3,88","4,13","4,13"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,MA,"13,99","13,99","15,26","17,99","15,02","14,49","14,86","15,74","16,93","17,19","19,99","19,74"
EXTRATO DE TOMATE (340 g),VAREJO,MA,"3,40","3,85","3,90","3,79","3,49","3,16","3,38","3,59","3,71","3,98","4,40","3,80"
FARINHA DE MANDIOCA FINA TIPO 3 D ÁGUA E MISTA (kg),VAREJO,MA,"3,38","3,46","3,43","3,50","3,50","3,39","3,49","3,85","3,72","4,03","4,35","4,30"
FARINHA DE MANDIOCA GROSSA(O) TIPO 1 D ÁGUA (kg),VAREJO,MA,"3,38","3,46","3,43","3,50","3,50","3,40","3,49","3,86","3,72","4,03","4,35","4,30"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,MA,,,,,,,,,,,"4,53","4,51"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (kg),VAREJO,MA,,,,,,,,,,,,"3,74"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,MA,"4,21","4,65","4,80","4,59","4,96","5,60","5,64","5,38","5,20","5,45","5,70","5,83"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,MA,"5,38","5,46","5,36","5,79","6,67","6,80","6,61","6,29","5,97","6,65","6,60","7,14"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,MA,"4,49","4,36","4,47","5,10","5,96","6,19","6,21","6,02","5,84","6,54","6,51","6,89"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,MA,"1,21","1,23","1,29","1,22","1,32","1,22","1,26","1,30","1,28","1,27","1,36","1,30"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,MA,,,,,,,,,,,,"2,31"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,MA,,,,,,,,,,,,"10,91"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,MA,"3,34","3,44","3,40","3,77","3,73","3,83","3,89","4,19","4,32","4,60","4,33","4,08"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,MA,,,,,,,,,,,,"3,06"
OLEO DE SOJA REFINADO (900 ml),VAREJO,MA,"4,07","4,18","4,11","4,39","4,30","4,24","4,26","4,78","6,16","7,19","7,75","7,78"
PÃO FRANCÊS (kg),VAREJO,MA,"11,90","11,90","11,90","11,90","11,90","11,90","12,12","12,15","12,90","12,90","12,90","12,90"
SAL (kg),VAREJO,MA,"0,88","0,80","0,84","0,85","0,87","0,86","0,85","0,85","0,85","0,87","0,79","0,76"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,MG,"88,57","95,53","93,26","100,20","105,63","108,43","101,62","115,84","143,71","156,00","151,96","157,31"
AÇÚCAR CRISTAL (30 kg),ATACADO,MG,"48,36","49,42","53,10","56,10","52,25","52,57","52,93","54,19","57,52","61,74","66,78","68,04"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,MG,"76,61","79,73","79,85","87,01","82,22","82,65","69,08","76,94","76,40",,"81,42","82,03"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,MG,"11,25","11,63","10,25","10,35","12,00","13,60","14,63","15,90","18,00",,"16,85","18,10"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,MG,"10,75","10,95","11,50","11,75","13,40","12,19","14,80","14,40","17,90",,"19,91","16,27"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,MG,"126,11","126,33","122,96","126,80","115,94","112,49","119,47","119,73","110,70",,"146,69","150,65"
CARNE SUÍNA CARCAÇA EXPORTAÇÃO (kg),ATACADO,MG,"9,78",,,,,,,,,,,
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,MG,"9,78","8,55","12,25","12,25","12,25","8,80",,"12,95","13,00",,"14,87","14,50"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,MG,"14,18","11,75","12,25","13,40","10,50","10,99","13,38","14,75","15,49",,"21,02","15,53"
FARINHA DE MANDIOCA FINA BENEFICIADA TIPO 1 (10 kg),ATACADO,MG,"28,75","31,70","32,46","35,70","32,86","31,21","32,17","32,27","31,80","37,90","34,14","38,25"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,MG,"26,21","26,41","26,98","29,50","31,71","32,24","30,98","32,14","31,97","29,90","30,85","32,40"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,MG,"57,83","55,76","56,63","66,30","79,34","81,95","67,17","68,41","63,45","63,40","62,36","68,96"
FEIJÃO COMUM PRETO TIPO 1 (10 kg),ATACADO,MG,"49,34","45,82","45,77","62,38","57,53","66,99","68,25","69,28","69,60","67,90","71,48","70,52"
FLOCOS DE MILHO ENRIQUECIDO (500 g),ATACADO,MG,,,,,,,,,,,,"2,46"
FLOCOS DE MILHO PRE-COZIDO (500 g),ATACADO,MG,,,,,,,,,,,,"2,48"
FUBÁ DE MILHO COMUM AMARELO (10 kg),ATACADO,MG,"16,68","18,43","18,69","19,30","20,97","21,21","21,88","23,02","23,63","23,90","21,73","25,82"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,MG,"21,62","21,15","19,70","22,35","22,27","23,54","25,97","25,94","27,82","33,70","31,51","29,63"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,MG,"29,60","29,19","29,55","34,19","32,19","39,75","41,90","45,19","48,38","45,48","43,28","43,08"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (20 kg),ATACADO,MG,"85,62","84,72","86,28","100,00","91,43","83,96","103,89","99,48","96,50","95,70","101,35","113,93"
MILHO EM GRÃOS (60 kg),ATACADO,MG,"58,10","60,56","63,99","64,69","57,00","56,43","60,00","62,67","63,94","77,05","83,27","80,78"
OLEO DE SOJA REFINADO (20 un),ATACADO,MG,"75,12","75,33","74,06","79,00","78,42","77,86","83,73","95,93","122,75","142,14","153,66","147,89"
ABACAXI PÉROLA (un),PRODUTOR,MG,"1,84","1,48",,,"1,69","1,95","1,94","1,35","1,88","1,79","1,85","1,64"
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,MG,"94,33","99,97","100,73","95,71","94,06","95,60","96,34","104,39","108,95","107,03","125,81","130,99"
ALHO ROXO NOBRE 4 (10 kg),PRODUTOR,MG,"110,00","125,00",,,,,,"112,50","113,41","103,52","97,81","104,23"
ALHO ROXO NOBRE 5 (10 kg),PRODUTOR,MG,"125,00","143,75",,,,,,"124,79","124,40","115,49","112,50","120,53"
ALHO ROXO NOBRE 6 (10 kg),PRODUTOR,MG,"145,00","158,75",,,,,,"139,79","140,61","129,20","122,81","131,40"
ALHO ROXO NOBRE 7 (10 kg),PRODUTOR,MG,"160,00","170,00",,,,,,"154,79","157,50","139,96","135,31","142,47"
AMÊNDOA DE BARU (kg),PRODUTOR,MG,"25,00","25,00","25,00","25,00","25,00","25,00","25,00","25,00","25,67","27,76","30,00","30,01"
ARROZ LONGO FINO EM CASCA TIPO 1 58/10 (50 kg),PRODUTOR,MG,"53,48","50,75","52,73","55,55","58,95","64,25","65,00","72,00","86,47","85,45","84,50","85,00"
BANANA PRATA (kg),PRODUTOR,MG,"2,19","2,47","2,40","2,19","1,82","1,62","1,47","1,35","1,52","1,30","1,74","2,35"
BARU FRUTO (kg),PRODUTOR,MG,"0,45","0,48","0,50","0,50","0,50",,,,"0,50","0,55","0,60","0,60"
BATATA INGLESA (50 kg),PRODUTOR,MG,"77,17","64,50","72,10","87,91","142,92","156,99","105,33","73,75","52,00","90,38","128,24","135,87"
BATATA-DOCE (22 kg),PRODUTOR,MG,"42,72","40,75","40,36","52,82","36,43","34,38","30,00","36,25","37,95","35,45","45,00","40,87"
BOI GORDO (15 kg),PRODUTOR,MG,"189,22","194,70","193,60","188,77","191,14","197,58","213,54","225,56","241,10","254,38","273,69","255,20"
BORRACHA NATURAL DRC 64% (kg),PRODUTOR,MG,"2,93","3,11","3,11","3,11","3,11","2,87","2,87","2,88","2,88","2,88","3,03","4,33"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,MG,"482,73","474,88","545,88","572,74","567,85","478,80","506,45","566,31","543,52","537,14","556,71","598,44"
CANA DE AÇÚCAR (t),PRODUTOR,MG,"78,05","78,39","76,36","74,80","97,16","98,37","89,31","90,57","94,58","95,19","99,44","104,08"
CEBOLA (20 kg),PRODUTOR,MG,"24,00",,,,"65,00","65,75","58,48","34,50","32,84","23,30","33,88","34,68"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,MG,"192,36","196,18","233,69","310,45","310,38","284,43","220,18","213,87","277,55","254,38","257,88","287,70"
FRANGO VIVO (kg),PRODUTOR,MG,"3,50","3,58","3,34","2,87","3,04","3,58","3,74","3,94","4,13","4,33","4,69","4,49"
INHAME (20 kg),PRODUTOR,MG,"63,91","53,23","52,79","40,32","36,19","38,75","37,42","42,92","52,91","76,33","87,10","64,02"
JUÇARA FRUTO (kg),PRODUTOR,MG,,,,,,,"1,00","1,00","1,00",,,
LARANJA PERA (40.8 kg),PRODUTOR,MG,"20,95","21,20","20,54","20,96","20,76","22,38","24,93","22,95","23,47","23,69","24,46","25,15"
LEITE DE VACA IN NATURA (l),PRODUTOR,MG,"1,40","1,41","1,48","1,46","1,45","1,58","1,63","1,95","2,17","2,16","2,11","2,21"
MACAÚBA FRUTO (kg),PRODUTOR,MG,"0,22","0,22","0,22","0,22","0,22","0,22","0,22","0,22","0,22","0,22","0,22","0,22"
MANGA PALMER (kg),PRODUTOR,MG,"1,17","1,28","1,52","1,17","2,14","2,63","2,04","1,65","1,65","1,19","0,86","0,67"
MANGABA FRUTO (kg),PRODUTOR,MG,"1,25","1,00","1,20",,,,,,,,,"5,00"
MARACUJÁ AZEDO (kg),PRODUTOR,MG,"3,45","2,76","1,47","1,76","2,11","2,18","2,14","2,17","2,26","2,37","2,42","2,78"
MEL DE ABELHA (kg),PRODUTOR,MG,"5,24","5,30","5,42","5,61","7,37","8,14","8,52","8,53","9,46","11,63","12,03","12,96"
MILHO EM GRÃOS (60 kg),PRODUTOR,MG,"49,55","48,02","51,14","45,85","42,32","40,91","43,83","50,72","55,70","65,04","73,14","68,35"
PEQUI COM CASCA (25 kg),PRODUTOR,MG,"10,00","14,25","20,00",,,,,,,,"24,95","11,38"
PINHÃO IN NATURA (kg),PRODUTOR,MG,,,,"1,83","2,02","3,21",,,,,,
QUIABO (kg),PRODUTOR,MG,"3,27","3,94","4,67","5,23","9,72","8,92","4,04","4,00",,,,
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,MG,"355,52","375,93","326,96","325,69","353,17","303,60","288,18","277,24","263,26","290,88","359,96","372,42"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,MG,"355,56","386,11","337,31","334,43","376,57","311,70","291,38","283,06","271,57","297,15","362,31","385,43"
SOJA EM GRÃOS (60 kg),PRODUTOR,MG,"82,03","81,29","83,78","89,70","99,46","101,05","107,32","120,69","135,14","163,68","178,11","157,48"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,MG,"35,43","36,30","40,35","36,44","32,78","32,55","34,73","38,53","45,17","56,28","61,52","54,51"
SUÍNO VIVO (kg),PRODUTOR,MG,"6,21","5,60","5,52","4,32","4,89","5,25","6,17","7,51","8,10","8,52","9,40","7,31"
TANGERINA (24 kg),PRODUTOR,MG,,,,"38,57","30,06","26,05","27,17","30,76","37,50","53,35","59,38","66,32"
TOMATE ITALIANO (20 kg),PRODUTOR,MG,,,,,,,,"51,67","36,82","55,19","79,80","63,16"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,MG,"59,21","60,10","65,67",,,,,"69,16","66,12","73,73","88,80","87,30"
UMBU FRUTO (kg),PRODUTOR,MG,"0,93","0,96","1,15",,,,,,,,,
UVA INDÚSTRIA BORDÔ (kg),PRODUTOR,MG,"3,33","3,07",,,,,,,,,,
UVA INDÚSTRIA NIÁGARA BRANCA (kg),PRODUTOR,MG,"3,53","3,77",,,,,,,,,,
VACA GORDA (15 kg),PRODUTOR,MG,"173,84","177,06","177,63","174,01","175,76","183,56","198,86","211,43","224,63","232,43","252,00","229,62"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (5 kg),VAREJO,MG,"15,70","15,69","15,70","17,33","17,04","17,32","13,91","18,11","22,70","25,61","25,75","26,53"
AÇÚCAR CRISTAL (5 kg),VAREJO,MG,"9,08","9,71","9,64","9,56","10,31","10,18","9,69","10,01","11,17","11,24","11,92","11,57"
BATATA INGLESA (kg),VAREJO,MG,"4,14","3,33","3,99","5,33","5,49","5,98","3,46","1,93","2,81","3,04","4,83","4,56"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,MG,"8,19","8,03","8,20","8,67","8,55","8,34","6,65","7,80","8,22","8,41","8,26","8,44"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,MG,"12,60","21,38","18,90",,"15,20","21,95","17,93","18,40","19,47","17,75","18,12","22,83"
CARNE DE FRANGO CONGELADO (kg),VAREJO,MG,"7,32","7,13","6,23","8,50","5,88","6,49","6,37","6,55","6,83","7,41","7,50","7,65"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,MG,"8,87","9,14","8,99","7,33","8,61","8,49","7,99","8,19","9,23","9,19","8,85","8,11"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,MG,"14,83","17,23","16,85","13,01","13,07","14,02","9,99","18,65","17,72","17,90","20,25","19,21"
CEBOLA (kg),VAREJO,MG,"3,73","2,33","2,89","4,93","7,23","7,23","3,42","2,99","4,26","2,29","3,09","3,35"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,MG,,,,,,,,,,,"3,88","4,28"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (kg),VAREJO,MG,,,,,,,,,,,,"3,45"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,MG,"6,49","5,80","5,89","8,10","8,88","8,77","6,49","7,22","7,32","6,93","6,43","7,48"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,MG,"5,88","5,65","5,88","7,48","7,29","7,85","7,11","7,30","8,22","7,76","7,67","8,09"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,MG,,,,,,,,,,,,"2,59"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,MG,,,,,,,,,,,,"2,75"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,MG,,,,,,,,,,,,"12,08"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,MG,"2,68","2,77","2,56","3,16","2,96","3,45","3,34","3,67","4,07","3,98","3,72","3,68"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,MG,"2,86","2,90","3,01","3,15","2,86","3,33","4,35","3,08","3,09","3,53","3,15","3,09"
OLEO DE SOJA REFINADO (900 ml),VAREJO,MG,"3,94","3,91","3,92","4,28","4,39","4,08","3,52","4,61","6,27","7,10","7,89","7,91"
PÃO FRANCÊS (kg),VAREJO,MG,"12,25","10,99","11,32","11,30","11,32","10,99","14,78","11,12","14,07","13,44","11,31","10,79"
TOMATE (kg),VAREJO,MG,"4,48","6,49","6,49","5,67","4,99","3,48","3,01","3,94","4,31","4,64","5,79","5,23"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (25 kg),ATACADO,MS,"70,07","69,95","69,43","71,52","68,11","73,62","78,01","85,26","104,01","110,17","114,98","121,78"
AÇÚCAR CRISTAL (30 kg),ATACADO,MS,"56,59","58,99","62,83","64,04","62,62","60,02","61,02","59,40","59,90","60,49","66,23","68,74"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,MS,"144,93","133,70","137,87","140,72","135,69","139,87","134,97","134,79","135,77","135,19","135,35","135,63"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,MS,"11,47","11,21","11,43","16,82","19,79","19,70","18,37","13,73","14,52","15,25","17,55","16,57"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,MS,"14,06","14,90","15,07","15,89","15,90","15,99","15,77","14,10","15,29","17,53","18,18","18,77"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,MS,"129,54","122,80","123,32","119,42","112,76","116,40","117,05","116,67","128,97","140,04","159,80","159,75"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,MS,"11,07","11,24","11,53","12,54","8,66","9,10","9,54","10,95","12,70","13,64","15,05","13,48"
