Produto/Unidade,Nível de Comercialização,U.F.,01/2022,02/2022,03/2022,04/2022,05/2022,06/2022,07/2022,08/2022,09/2022,10/2022,11/2022,12/2022
OLEO DE SOJA REFINADO (900 ml),ATACADO,PE,"9,15","8,91","10,05","10,95","11,37","11,07","10,48","9,74","8,99","8,13","9,20","9,15"
OVOS DE GALINHA BRANCO (A) (30 dz),ATACADO,PE,"129,00","135,98","167,90","173,77","169,50","168,00","172,29","184,52","190,91","186,00","170,73","164,18"
ABACAXI PÉROLA (un),PRODUTOR,PE,"1,69","1,66","1,75","2,02","1,88","1,53","1,72","2,05","2,01","1,26","1,47","1,26"
BANANA PACOVAN (1000 un),PRODUTOR,PE,"54,46","96,99","113,94","134,21","150,35","156,90","165,64","164,85","94,55","136,67","114,07","113,73"
BATATA-DOCE (kg),PRODUTOR,PE,"1,15","1,26","1,21","1,53","1,29","1,37","1,28","1,38","1,50","2,05","1,85","1,77"
BOI GORDO (15 kg),PRODUTOR,PE,"298,57","296,25","296,09","294,52","295,45","294,55","297,38","295,00","295,00","293,13","293,41","292,27"
CANA DE AÇÚCAR (t),PRODUTOR,PE,"173,89","170,12","171,73","176,95","182,88","183,71","184,85","183,44","165,67","155,38","157,30","165,89"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,PE,"18,15","17,88","17,89","18,06","18,06","17,96","18,00","19,09","22,30","22,71","22,94","23,81"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,PE,"4,71","4,88","4,89",,,,,,,,"4,51","4,22"
FARINHA DE MANDIOCA GROSSA(O) SECA BRANCA (50 kg),PRODUTOR,PE,"105,50","110,53","127,17","131,19","140,00","133,41","138,57","147,17","159,09","176,25","189,59","196,36"
FARINHA DE MANDIOCA MÉDIA SECA BRANCA (50 kg),PRODUTOR,PE,"115,00","121,32","145,00","161,19","170,00","163,41","167,38","172,17","170,00","180,00","184,18","168,86"
FRANGO VIVO (kg),PRODUTOR,PE,"5,88","6,42","6,99","7,03","7,00","7,17","6,80","6,97","6,95","6,65","6,18","5,39"
INHAME DA COSTA (15 kg),PRODUTOR,PE,"42,50","47,89","40,81","36,72","38,25","44,36","45,36","47,52","49,98","46,25","48,56",
LEITE DE CABRA (l),PRODUTOR,PE,"3,00","2,80","2,88","3,00","3,00","3,00","3,00","3,00",,"2,90","3,00","2,95"
LEITE DE CABRA IN NATURA (l),PRODUTOR,PE,"2,99","2,80","2,88","3,00","3,00","3,00","3,00","3,00",,"2,90","3,00","2,95"
LEITE DE VACA IN NATURA (l),PRODUTOR,PE,"1,92","1,65","1,70","1,79","1,89","1,91","2,01","2,22","2,29","2,27","2,24","2,25"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,PE,,,,,,"168,00",,,,,,
POLVILHO (60 kg),PRODUTOR,PE,"200,00","210,00","223,57",,"260,00","250,00","255,95","286,09","360,00","417,50","420,00","270,00"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,PE,"452,15","413,91","503,68","618,67","614,50","554,86","566,73","566,85","664,09","720,93","752,84","763,60"
UVA DE MESA ITÁLIA (kg),PRODUTOR,PE,"4,47","4,64","5,53","5,76","4,64","3,22","3,56","4,00","5,91","6,23","5,93","5,37"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,PE,"4,51","3,97","3,88","4,38","4,52","4,54","4,49","4,50","4,30","4,24","4,23","4,73"
AÇÚCAR CRISTAL (kg),VAREJO,PE,"4,04","4,15","4,05","4,04","3,96","4,02","4,09","4,09","4,03","4,21","3,95","3,94"
BATATA INGLESA (kg),VAREJO,PE,"5,38","6,96","7,25","7,18","7,84","6,88","5,76","4,93","5,79","6,30","6,90","6,53"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,PE,"6,90","7,99","7,11","7,05","7,12","8,01","7,46","7,63","7,31","7,84","7,31","7,95"
CARNE BOVINA CHARQUE PA CRAY-O-VAC (500 g),VAREJO,PE,"19,69","19,66","18,99","19,12","21,75","18,36","18,61","19,13","20,80","22,19","22,68","23,00"
CARNE BOVINA CHARQUE PA MANTA (kg),VAREJO,PE,"31,63","33,57","35,00","35,29","38,44","36,11","39,86","42,98","44,73","43,88","43,55","42,22"
CARNE DE FRANGO CONGELADO (kg),VAREJO,PE,"12,10","11,42","9,22","10,43","12,00","11,55","11,99","11,30","10,20","10,66","10,49","10,60"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,PE,"11,59","10,41","10,27","12,30","13,31","11,61","11,23","11,22","11,65","11,50","11,50","11,97"
EXTRATO DE TOMATE (340 g),VAREJO,PE,"2,51","2,79","2,79","2,67","2,85","2,90","2,82","2,79","2,79","2,98","2,92","2,89"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,PE,"4,54","4,76","4,66","4,94","5,29","5,07","5,69","5,88","6,16","6,53","6,71","6,73"
FARINHA DE TRIGO COMUM (kg),VAREJO,PE,"4,84","5,02","4,62","5,05","5,54","6,02","5,94","5,98","6,57","6,73","6,34","6,13"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,PE,"8,56","8,83","8,40","8,47","8,69","8,93","8,69","8,97","9,50","8,54","8,42","8,57"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,PE,"7,37","7,08","6,91","7,49","8,18","9,62","9,83","9,82","10,23","9,01","8,54","8,94"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,PE,"8,66","9,27","8,79","9,15","9,54","10,06","9,21","9,12","9,19","8,68","7,90","7,78"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,PE,"2,00","1,99","1,96","2,02","2,00","2,03","2,09","2,21","2,26","2,31","2,20","2,11"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,PE,"1,87","1,75","1,69","1,75","1,69","1,69","1,87","2,03","2,11","2,09","1,94","1,88"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,PE,"12,06","11,69","11,00","11,05","11,61","12,91","15,07","16,63","18,14","18,37","16,52","16,07"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,PE,"4,93","4,84","4,06","4,09","4,50","5,11","5,98","7,38","7,72","7,33","6,82","6,85"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,PE,"3,88","3,81","3,52","3,58","3,71","3,41","3,55","3,85","4,57","4,97","4,68","4,57"
OLEO DE SOJA REFINADO (900 ml),VAREJO,PE,"9,26","9,86","10,13","11,09","12,86","12,11","11,64","10,84","9,99","9,27","9,58","10,75"
SAL (kg),VAREJO,PE,"1,41","1,43","1,41","1,39","1,39","1,46","1,47","1,56","1,58","1,66","1,71","1,79"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,PI,"116,25","116,32","120,03","122,23","128,12","123,99","124,52","123,85","125,86","126,12","127,06","128,02"
AÇÚCAR CRISTAL (30 kg),ATACADO,PI,"116,48","119,38","121,39","121,08","113,99","118,01","118,49","115,21","115,18","115,44","116,14","117,23"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,PI,"137,53","136,67","141,48","145,37","148,64","151,50","150,49","152,66","149,76","149,92","146,93","148,94"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,PI,"23,41","24,03","23,62","23,53","23,83","23,80","23,92","24,23","23,77","19,93","19,93","19,93"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,PI,"23,65","24,08","24,12","24,10","23,44","22,13","23,67","24,21","23,25","21,40","21,40","21,10"
CARNE DE FRANGO CONGELADO (kg),ATACADO,PI,"10,80","10,78","10,53","10,31","10,87","10,75","11,04","10,76","11,22","11,32","11,10","11,36"
CARNE DE FRANGO RESFRIADO (kg),ATACADO,PI,"12,09","12,77","12,27","11,90","12,48","14,02","14,22","14,33","13,19","12,52","12,73","11,65"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,PI,"19,30","19,30","19,30","19,30","17,35","18,37","18,22","17,72","17,70","18,04","17,29","17,68"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (10 kg),ATACADO,PI,"51,72","55,42","49,55","50,62","55,17","51,98","52,76","54,64","56,48","58,15","58,60","59,01"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,PI,"42,14","42,36","46,21","50,04","52,34","56,44","57,64","58,45","58,83","59,50","58,86","58,59"
FEIJÃO CAUPI TIPO 1 (30 kg),ATACADO,PI,"186,36","188,56","188,56","188,56","195,33","199,13","198,20","204,74","198,33","192,28","194,11","195,85"
FEIJÃO COMUM CORES TIPO 1 (30 kg),ATACADO,PI,"187,70","187,15","187,45","188,42","217,08","237,36","233,37","226,90","228,69","225,96","221,72","227,01"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,PI,"204,29","216,73","222,74","230,92","231,87","232,53","229,32","219,87","216,77","212,86","210,65","209,47"
FLOCOS DE MILHO ENRIQUECIDO (10 kg),ATACADO,PI,"36,33","36,91","37,17","37,24","37,24","37,10","37,43","38,72","38,75","39,06","39,06","39,06"
FLOCOS DE MILHO PRE-COZIDO (10 kg),ATACADO,PI,"36,34","36,93","37,17","37,24","37,24","37,10","37,43","38,72","38,75","39,06","39,06","39,06"
FUBÁ DE MILHO COMUM AMARELO (5.00 kg),ATACADO,PI,"15,61","16,71","17,40","20,04","20,17","20,17","20,33","20,83","20,83","20,83",,
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,PI,"249,87","241,13","258,13","283,14","320,10","338,68","361,16","381,97","377,63","355,47","342,22","341,61"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (5 kg),ATACADO,PI,"33,52","34,53","34,53","34,53","34,50","36,17","41,89","41,44","41,10","41,63","43,63","43,70"
MILHO EM GRÃOS (60 kg),ATACADO,PI,"90,67","92,39","93,39","92,18","87,54","85,33","82,51","82,52","84,62","84,29","82,08","83,04"
OLEO DE SOJA REFINADO (20 un),ATACADO,PI,"168,33","170,28","181,70","204,60","214,33","208,01","192,11","183,89","176,31","164,72","163,05","167,79"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,PI,"134,63","137,84","149,49","170,13","169,31","176,52","181,15","171,02","175,36","190,74","198,40","196,32"
POLVILHO (60 kg),ATACADO,PI,"250,25","256,58","322,72","347,43","355,95","372,14","390,56","401,85","402,24","420,38","422,69","429,07"
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,PI,"206,00","206,73","203,67","210,64","219,38","269,66","241,79","171,30","180,00","162,50","146,82","154,55"
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,PI,"101,00","101,00","101,00","101,00","101,00","94,23","90,00","92,11","90,79","91,38","92,11","92,11"
AZEITE DE BABAÇU (l),PRODUTOR,PI,"12,70","12,70","13,05","14,43","14,75","15,75","16,71","16,75","16,81","17,00","16,48","16,50"
BANANA PRATA (kg),PRODUTOR,PI,"1,21","1,23","1,61","1,46","1,31","1,34","1,42","1,67","1,85","2,15","1,49","1,64"
CANA DE AÇÚCAR (t),PRODUTOR,PI,"189,17","183,75","184,11","187,61","186,94","187,22","177,19","168,39","163,10","155,26","161,54","164,73"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,PI,"22,25","21,70","22,15","22,38","22,63","22,44","22,24","22,25","22,71","22,69","22,09","22,00"
CAROÇO DE ALGODÃO (t),PRODUTOR,PI,"1.750,00","1.750,00","1.787,61","1.800,48","1.850,00","1.850,00","1.659,52","1.805,43","1.800,00","1.800,00","1.681,82","1.650,00"
CASTANHA DE BABAÇU AMÊNDOA (kg),PRODUTOR,PI,"2,54","2,49","3,07","3,29","4,15","4,34","5,14","5,17","4,79","4,28","4,12","4,10"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,PI,"5,05","4,90","4,90","4,88","4,05","4,09","4,11","4,34","4,09","3,68","3,06","3,00"
COCO DE BABAÇU (50 kg),PRODUTOR,PI,"6,29","6,29","6,29","6,29","6,64","6,75","6,75","7,05","7,05","7,05","7,05","7,05"
FARINHA DE MANDIOCA GROSSA(O) SECA BRANCA (50 kg),PRODUTOR,PI,"115,00","118,95","130,00","128,57","129,25","108,41","105,00","112,28","161,14","187,50","189,09","200,00"
FEIJÃO CAUPI (60 kg),PRODUTOR,PI,,,"300,00","264,29","281,25","310,68","295,50","289,44","289,44",,,
FRANGO VIVO (kg),PRODUTOR,PI,"6,72","6,81","6,75","6,75","6,75","7,83","8,12","8,10","8,10","8,22","8,25","8,25"
LEITE DE VACA IN NATURA (l),PRODUTOR,PI,"1,86","1,89","1,90","1,92","1,96","1,97","2,04","2,12","2,18","2,20","2,22","2,22"
MEL DE ABELHA (kg),PRODUTOR,PI,"16,00","15,74","14,65","12,67","13,00","13,18","14,00",,"15,00","14,78","14,13","14,00"
MILHO EM GRÃOS (60 kg),PRODUTOR,PI,"81,68","83,75","83,46","81,42","77,20","74,74","74,39","74,00","74,85","72,60","70,58","71,49"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,PI,"110,00","110,00","113,91","120,00","120,00","140,73","144,00","144,00","144,00","144,00","144,00","144,00"
PEQUI COM CASCA (kg),PRODUTOR,PI,,"0,34","0,39","0,38",,,,,,,"1,20","1,20"
PÓ CERÍFERO DE CARNAÚBA A (kg),PRODUTOR,PI,"31,36","37,61","37,81","38,34","37,92","38,44","36,31","35,57","34,87","36,50","35,41","33,96"
PÓ CERÍFERO DE CARNAÚBA B (kg),PRODUTOR,PI,"9,96","10,47","10,31","10,14","10,63","10,84","10,51","10,45","10,39","11,00","10,65","10,46"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,PI,"407,50","409,48","443,15","415,72","422,73","417,28","420,00","543,37","678,00","765,47","768,62","780,76"
SOJA EM GRÃOS (60 kg),PRODUTOR,PI,"158,00","173,26","177,40","167,37","173,22","178,22","172,85","163,55","163,49","161,38","160,36","161,01"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,PI,"55,50","60,53","65,58","69,38","64,03","60,35","58,67","58,28","59,07","58,80","57,50","57,50"
TOMATE (28 kg),PRODUTOR,PI,,,,,,,"37,33","36,53","38,74","43,50","54,55","78,75"
ÓLEO DE BABAÇU (l),PRODUTOR,PI,"8,25","8,25","9,62","10,50","10,13","10,00","10,00","11,00","11,00","11,00","11,00","11,00"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,PI,"3,92","4,00","4,02","4,06","4,42","4,29","4,38","4,39","4,42","4,34","4,27","4,33"
AÇÚCAR CRISTAL (kg),VAREJO,PI,"4,00","4,13","4,18","4,12","3,88","4,07","4,01","4,02","3,96","4,01","3,99","3,97"
BATATA INGLESA (kg),VAREJO,PI,"4,06","4,10","5,46","5,38","6,22","5,50","5,11","4,31","4,75","5,44","5,61","5,53"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,PI,"24,30","24,59","24,65","24,65","23,85","23,59","24,33","24,83","24,20","22,20","22,67","22,50"
CARNE DE FRANGO CONGELADO (kg),VAREJO,PI,"9,88","10,39","10,57","10,65","10,88","10,87","10,91","11,16","11,27","11,49","11,53","11,74"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,PI,"10,90","11,27","11,66","12,18","13,01","13,85","13,73","14,11","13,66","13,59","13,85","13,38"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,PI,"19,67","19,80","19,83","19,83","18,97","18,81","18,70","18,61","18,54","18,92","18,69","18,55"
CEBOLA (kg),VAREJO,PI,"4,18","3,82","4,34","4,07","6,25","5,53","4,78","5,39","5,86","6,05","7,72","9,61"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,PI,"5,26","5,26","5,55","5,66","6,03","6,13","5,89","5,77","5,78","5,83","5,85","6,35"
FARINHA DE TRIGO COMUM (kg),VAREJO,PI,"4,10","4,19","4,62","5,24","5,33","5,73","5,90","5,92","6,03","6,02","5,96","6,06"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,PI,"6,06","6,17","6,19","6,41","6,90","6,92","6,63","6,69","6,81","6,15","6,65","6,90"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,PI,"6,08","6,27","6,50","6,64","7,07","7,34","7,75","7,67","7,51","7,43","7,34","7,56"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,PI,"6,76","7,11","7,55","7,44","7,57","7,79","7,73","7,69","7,38","7,43","7,32","7,26"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,PI,"2,12","2,08","2,04","2,04","2,48","2,00","2,10","2,21","2,21","2,16","2,16","2,16"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,PI,"1,65","1,55","1,78","2,10","2,10","2,10","2,12","2,20","2,20","2,20","2,20",
LEITE DE VACA EM PÓ INTEGRAL (200 g),VAREJO,PI,"5,45","5,45","5,49","6,28","6,44","7,16","7,53","7,70","7,58","7,21","6,99","6,91"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,PI,"4,53","4,47","4,67","4,94","5,12","5,79","7,29","7,60","7,30","6,62","6,22","5,88"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,PI,"6,54","5,81","5,61","5,61","5,61","4,53","6,09","8,35","8,53","8,63","8,72","8,90"
OLEO DE SOJA REFINADO (900 ml),VAREJO,PI,"8,83","8,58","9,21","9,89","10,86","10,50","9,58","9,23","8,94","8,44","8,36","8,54"
POLPA DE AÇAÍ GROSSA(O) (500 g),VAREJO,PI,"9,62","9,62","9,62","9,62","9,63","9,47","9,65","10,15","10,28","10,77","10,77","10,91"
PÃO FRANCÊS (kg),VAREJO,PI,"13,21","13,24","13,73","14,64","14,85","15,01","15,11","15,26","15,47","15,69","16,26","16,36"
TOMATE (kg),VAREJO,PI,"6,56","5,29","5,90","7,78","5,27","4,94","4,85","4,17","4,22","4,02","4,17","4,80"
AMENDOIM DESCASCADO (kg),ATACADO,PR,"17,89","17,15","16,59","17,02","17,08","17,65","17,58","18,47","16,58","12,48","15,18","16,69"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,PR,"116,00","129,50","128,72","134,14","124,61","123,97","121,83","124,26","124,94","126,57","118,85","139,98"
AÇÚCAR CRISTAL (2 kg),ATACADO,PR,"7,28","7,66","7,64","7,98","7,52","7,52","7,31","7,18","7,14","6,89","7,19","6,66"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,PR,"317,05","308,76","334,99","338,47","335,00","346,87","346,87","331,23","322,07","311,03","319,61","305,93"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,PR,"18,34","17,47","17,76","18,51","18,20","18,50","18,64","17,57","17,25","17,30","17,07","15,70"
CARNE BOVINA TRASEIRO COM OSSO (kg),ATACADO,PR,"27,47","26,72","25,94","25,47","24,30","23,00","23,00","23,18","22,60","22,00","22,63","23,90"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,PR,"17,54","12,37","15,49","15,70","16,35","16,88","16,22","16,72","16,19","17,49","18,40","18,17"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),ATACADO,PR,"4,38","3,92","4,94","4,99","5,28","5,50","5,75","5,78","5,79","5,79","5,98","6,38"
FARINHA DE TRIGO ESPECIAL ENRIQUECIDA TIPO 1 (10 kg),ATACADO,PR,"34,06","33,62","34,09","36,89","39,99","40,62","40,40","40,55","40,95","42,40","38,56","39,46"
FEIJÃO COMUM CORES TIPO 1 (30 kg),ATACADO,PR,"204,73","203,19","211,00","228,00","266,08","284,26","276,73","263,54","255,76","231,74","221,42","235,69"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,PR,"200,39","195,44","206,32","209,18","192,70","194,75","183,00","175,13","171,22","171,76","171,86","181,00"
FLOCOS DE MILHO PRE-COZIDO (500 g),ATACADO,PR,"3,60","3,99","3,62","3,89","3,81","3,61","4,10","3,94","3,96","3,86","3,86","4,90"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,PR,"4,75","5,06","5,17","5,37","5,36","8,01","7,61","4,98","4,85","4,92","5,04","4,18"
FÉCULA DE MANDIOCA (25 kg),ATACADO,PR,"89,75","94,42","103,86","119,10","128,00","129,33","132,08","134,75","134,75","134,75","135,43","141,76"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,PR,"27,39","28,22","29,59","30,74","31,91","36,02","47,49","44,51","46,90","42,94","43,29","40,69"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,PR,"39,54","41,09","45,14","53,76","54,31","63,13","77,88","70,20","58,69","63,78","63,42","56,96"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),ATACADO,PR,"4,68","5,66","5,96","6,01","6,52","6,24","5,89","7,07","7,19","6,80","7,33","6,95"
MILHO EM GRÃOS (60 kg),ATACADO,PR,"96,44","98,21","99,86","87,76","90,28","89,15","82,16","82,66","83,82","84,93","85,06","82,93"
OLEO DE SOJA REFINADO (20 un),ATACADO,PR,"162,90","159,40","183,61","184,25","186,19","182,26","157,63","146,44","141,89","141,05","141,93","150,41"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,PR,"152,19","136,11","186,71","194,39","200,82","211,08","205,54","216,39","215,15","197,76","197,94","191,00"
SOJA EM GRÃOS (60 kg),ATACADO,PR,"176,71","191,40","196,68","185,58","189,80","189,87","185,19","182,72","182,18","181,56","184,25","176,00"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",ATACADO,PR,"102,73","103,11","113,05","112,86","123,77","130,28","128,21","119,46","105,06","104,65","109,20","107,57"
ABACAXI HAVAÍ (kg),PRODUTOR,PR,"1,80","1,72","1,70",,,,,,"1,80","1,83","1,92","1,83"
ALHO NOBRE (10 kg),PRODUTOR,PR,"115,00","107,22","148,57","114,05","120,00","120,00","115,06","121,87","127,84","134,60","148,78","135,00"
AMENDOIM EM CASCA (25 kg),PRODUTOR,PR,"80,00","78,68","75,00","66,67","65,00","65,00","68,13","80,00","81,14","81,25","84,42","87,40"
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,PR,"80,00","93,07","100,00","96,43","90,00","95,23","100,00","97,17","97,27","100,00","103,64","119,09"
AVEIA EM CASCA (60 kg),PRODUTOR,PR,"81,28","71,55",,,,,,,"84,00","84,00","78,10","75,18"
BANANA PRATA (20 kg),PRODUTOR,PR,"60,00","57,11","53,52","59,75","54,25","46,00","53,14","56,00","56,00","58,00","60,00","60,00"
BANANA PRATA (kg),PRODUTOR,PR,"2,61","2,76","2,65","2,54","2,20","2,40","2,73","2,46","3,00","3,00","2,66","2,14"
BATATA INGLESA (25 kg),PRODUTOR,PR,,,"98,21","127,38","103,75","75,45","47,62","53,91","82,27","91,25","83,64","66,18"
BATATA INGLESA (50 kg),PRODUTOR,PR,"60,00","128,95","122,22",,,,,,,,,
BATATA-DOCE (kg),PRODUTOR,PR,"2,06","2,32","1,52","1,25","1,17","1,44","1,92","2,45","2,33","2,19","1,94","1,71"
BOI GORDO (15 kg),PRODUTOR,PR,"317,63","316,00","317,26","313,89","307,24","301,43","305,18","301,08","288,44","283,06","280,00","283,65"
BORRACHA NATURAL (kg),PRODUTOR,PR,"5,35","5,31","5,55","5,78","5,39","5,63","5,30",,,,"3,00","3,00"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,PR,"1.307,27","1.338,30","1.138,26","1.082,91","1.103,67","1.195,72","1.215,17","1.199,80","1.203,72","1.079,10","869,84","872,49"
CANOLA EM GRÃOS (60 kg),PRODUTOR,PR,"161,30","178,11","188,00",,,,,,,"148,50","142,09","140,82"
CASULO DE SEDA VERDE DE PRIMEIRA (kg),PRODUTOR,PR,"21,42","21,65","22,50","25,13","26,36","25,60","23,29","24,35","27,27","27,14","28,98","28,77"
"CEBOLA CLASSE 3, EXTRA AMARELA (kg)",PRODUTOR,PR,"2,00","2,00","2,16","1,97",,,,,,,"4,69","4,42"
CENTEIO EM GRÃOS (60 kg),PRODUTOR,PR,"60,47","60,86",,,,,,,,,"60,00","71,15"
CEVADA EM GRÃOS (60 kg),PRODUTOR,PR,"110,67","105,99",,,,,,,,"110,01","116,35","105,59"
ERVA MATE IN NATURA (15 kg),PRODUTOR,PR,"22,02","22,41","23,64","24,91","25,07","25,14","25,25","25,26","25,39","25,06","24,40","23,07"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,PR,"273,58","273,52","313,98","323,70","364,71","291,07","251,37","264,84","267,28","276,34","320,91","361,15"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,PR,"280,07","276,85","283,36","246,88","202,21","192,26","179,20","177,89","181,72","194,83","215,19","255,49"
FRANGO VIVO (kg),PRODUTOR,PR,"5,36","5,38","5,39","5,67","5,70","5,70","5,64","5,47","5,47","5,26","5,20","5,23"
INHAME (20 kg),PRODUTOR,PR,"62,50","62,89","48,41","48,86","47,50","49,89","48,98","60,00","91,82","120,00","131,82","145,88"
LARANJA INDÚSTRIA PERA (40.8 kg),PRODUTOR,PR,"26,00","25,70","26,00","27,60","27,71","27,42","27,42","27,85","30,00","30,00","30,00","30,00"
LEITE DE VACA IN NATURA (l),PRODUTOR,PR,"2,11","2,05","2,05","2,24","2,34","2,52","2,98","3,21","3,06","2,82","2,74","2,62"
MARACUJÁ AZEDO (kg),PRODUTOR,PR,"7,00","6,93","5,50","4,79","5,50","4,20","4,71","5,00",,,,
MARACUJÁ INDÚSTRIA (kg),PRODUTOR,PR,"3,00","3,00","2,00","2,43","3,50","2,64","3,57","3,33",,,,
MAÇÃ FUJI (18 kg),PRODUTOR,PR,,,"36,00","33,43","32,40",,,,,,,
MAÇÃ GALA (18 kg),PRODUTOR,PR,,,"36,00","33,43","32,40",,,,,,,
MEL DE ABELHA (kg),PRODUTOR,PR,"16,76","14,11","13,04","12,73","12,50","12,27","12,27","12,27","12,27","14,93","15,32","14,26"
MILHO EM GRÃOS (60 kg),PRODUTOR,PR,"89,72","92,03","91,78","78,69","81,01","80,08","74,84","76,45","76,22","76,93","76,66","74,61"
NOVILHO PARA ENGORDA (cabeça),PRODUTOR,PR,"3.655,97","3.651,14","3.717,24","3.676,43","3.615,83","3.528,94","3.527,06","3.523,21","3.446,44","3.404,58","3.369,12","3.379,61"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,PR,"108,86","129,53","137,65","142,66","139,49","140,28","138,70","144,00","142,92","142,95","140,76","139,33"
OVOS DE GALINHA MÉDIO (dz),PRODUTOR,PR,"3,15","4,17","4,51","4,65","4,46","4,56","4,49","4,78","4,67","4,67","4,54","4,45"
PINHÃO IN NATURA (kg),PRODUTOR,PR,,,,"4,77","5,11","6,18","6,82",,,,,
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,PR,"683,43","634,61","776,22","839,40","855,22","876,21","930,12","946,51","959,00","1.068,64","1.143,85","1.178,80"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,PR,"683,61","629,97","776,49","839,21","854,77","875,52","929,58","946,29","958,68","1.065,16","1.142,86","1.178,58"
SOJA EM GRÃOS (60 kg),PRODUTOR,PR,"167,35","186,71","192,69","173,92","179,34","176,87","173,14","168,74","168,08","167,78","170,32","166,86"
